Machinename quartz Date 2019-08-02 15:06:37.213476 Discretization Type sdm_ld fem_unlump Parallel run F,,,,,,,,,,,,,,,,,,
Nx,Ny,Nz,Nm,Ng,Np,Px,Py,Pz,Ax,Ay,Az,Ami,Ag,Scattering Moments,Overall Time,Sweep Time,Grind Time,Over All Memory
18,18,18,168,3,1,1,1,1,3,9,1,1,3,1,35.8,32.9,279.825865,696
18,18,18,168,3,1,1,1,1,3,9,1,3,3,1,16.6,14.5,123.327509,405
18,18,18,168,3,1,1,1,1,3,9,1,7,3,1,10.8,8.92,75.867681,325
18,18,18,168,3,1,1,1,1,3,9,1,21,3,1,8.06,6.3,53.583676,292
18,18,18,168,3,1,1,1,1,3,9,2,1,3,1,33,29.8,253.459294,601
18,18,18,168,3,1,1,1,1,3,9,2,3,3,1,15.6,13.5,114.822163,375
18,18,18,168,3,1,1,1,1,3,9,2,7,3,1,10.5,8.62,73.316078,312
18,18,18,168,3,1,1,1,1,3,9,2,21,3,1,7.77,6.04,51.372286,292
18,18,18,168,3,1,1,1,1,3,9,3,1,3,1,34.2,31,263.665709,558
18,18,18,168,3,1,1,1,1,3,9,3,3,3,1,15.3,13.1,111.420025,363
18,18,18,168,3,1,1,1,1,3,9,3,7,3,1,10.4,8.5,72.295436,306
18,18,18,168,3,1,1,1,1,3,9,3,21,3,1,7.81,6.08,51.7125,291
18,18,18,168,3,1,1,1,1,3,9,6,1,3,1,31.6,27.9,237.299138,529
18,18,18,168,3,1,1,1,1,3,9,6,3,3,1,15.1,12.8,108.868422,352
18,18,18,168,3,1,1,1,1,3,9,6,7,3,1,10.4,8.52,72.465543,301
18,18,18,168,3,1,1,1,1,3,9,6,21,3,1,7.82,6.06,51.542393,290
18,18,18,168,3,1,1,1,1,3,9,9,1,3,1,31.5,27.6,234.747534,529
18,18,18,168,3,1,1,1,1,3,9,9,3,3,1,15.3,13,110.569491,354
18,18,18,168,3,1,1,1,1,3,9,9,7,3,1,10.3,8.31,70.679421,301
18,18,18,168,3,1,1,1,1,3,9,9,21,3,1,8.23,6.41,54.519264,290
18,18,18,168,3,1,1,1,1,3,9,18,1,3,1,32.2,27.7,235.598069,517
18,18,18,168,3,1,1,1,1,3,9,18,3,3,1,15.5,12.9,109.718956,346
18,18,18,168,3,1,1,1,1,3,9,18,7,3,1,10.3,8.32,70.764474,299
18,18,18,168,3,1,1,1,1,3,9,18,21,3,1,7.89,6.08,51.7125,289
18,18,18,168,3,1,1,1,1,3,18,1,1,3,1,33.6,30.7,261.114105,642
18,18,18,168,3,1,1,1,1,3,18,1,3,3,1,16.5,14.4,122.476974,388
18,18,18,168,3,1,1,1,1,3,18,1,7,3,1,10.5,8.66,73.656292,317
18,18,18,168,3,1,1,1,1,3,18,1,21,3,1,7.81,6.07,51.627447,294
18,18,18,168,3,1,1,1,1,3,18,2,1,3,1,32.2,28.9,245.804483,571
18,18,18,168,3,1,1,1,1,3,18,2,3,3,1,15.2,13,110.569491,365
18,18,18,168,3,1,1,1,1,3,18,2,7,3,1,10.4,8.5,72.295436,307
18,18,18,168,3,1,1,1,1,3,18,2,21,3,1,7.77,6.01,51.117126,291
18,18,18,168,3,1,1,1,1,3,18,3,1,3,1,31.5,28,238.149672,536
18,18,18,168,3,1,1,1,1,3,18,3,3,3,1,15,12.8,108.868422,354
18,18,18,168,3,1,1,1,1,3,18,3,7,3,1,10.7,8.75,74.421773,302
18,18,18,168,3,1,1,1,1,3,18,3,21,3,1,7.77,6.01,51.117126,290
18,18,18,168,3,1,1,1,1,3,18,6,1,3,1,31.7,27.6,234.747534,514
18,18,18,168,3,1,1,1,1,3,18,6,3,3,1,15.3,12.8,108.868422,347
18,18,18,168,3,1,1,1,1,3,18,6,7,3,1,10.5,8.55,72.720704,299
18,18,18,168,3,1,1,1,1,3,18,6,21,3,1,8.32,6.47,55.029585,289
18,18,18,168,3,1,1,1,1,3,18,9,1,3,1,32,27.5,233.897,517
18,18,18,168,3,1,1,1,1,3,18,9,3,3,1,15.4,12.8,108.868422,346
18,18,18,168,3,1,1,1,1,3,18,9,7,3,1,10.4,8.31,70.679421,299
18,18,18,168,3,1,1,1,1,3,18,9,21,3,1,7.84,6.04,51.372286,289
18,18,18,168,3,1,1,1,1,3,18,18,1,3,1,33.7,27.9,237.299138,503
18,18,18,168,3,1,1,1,1,3,18,18,3,3,1,15.9,12.8,108.868422,343
18,18,18,168,3,1,1,1,1,3,18,18,7,3,1,10.6,8.33,70.849528,298
18,18,18,168,3,1,1,1,1,3,18,18,21,3,1,7.85,6.01,51.117126,289
18,18,18,168,3,1,1,1,1,6,1,1,1,3,1,42.3,39.6,336.811679,1150
18,18,18,168,3,1,1,1,1,6,1,1,3,3,1,18.8,16.8,142.889803,537
18,18,18,168,3,1,1,1,1,6,1,1,7,3,1,11.9,10.1,85.903989,391
18,18,18,168,3,1,1,1,1,6,1,1,21,3,1,8.38,6.55,55.710013,308
18,18,18,168,3,1,1,1,1,6,1,2,1,3,1,38.5,35.7,303.640832,849
18,18,18,168,3,1,1,1,1,6,1,2,3,3,1,17.5,15.5,131.832854,448
18,18,18,168,3,1,1,1,1,6,1,2,7,3,1,11.5,9.68,82.331744,345
18,18,18,168,3,1,1,1,1,6,1,2,21,3,1,8.05,6.29,53.498623,292
18,18,18,168,3,1,1,1,1,6,1,3,1,3,1,36.5,33.7,286.630141,774
18,18,18,168,3,1,1,1,1,6,1,3,3,3,1,16.9,14.9,126.729647,440
18,18,18,168,3,1,1,1,1,6,1,3,7,3,1,11.1,9.27,78.844552,340
18,18,18,168,3,1,1,1,1,6,1,3,21,3,1,7.99,6.24,53.073356,297
18,18,18,168,3,1,1,1,1,6,1,6,1,3,1,34.4,31.5,267.918381,688
18,18,18,168,3,1,1,1,1,6,1,6,3,3,1,16.3,14.2,120.775905,408
18,18,18,168,3,1,1,1,1,6,1,6,7,3,1,10.8,8.97,76.292949,326
18,18,18,168,3,1,1,1,1,6,1,6,21,3,1,7.87,6.13,52.137768,294
18,18,18,168,3,1,1,1,1,6,1,9,1,3,1,33.8,30.9,262.815174,621
18,18,18,168,3,1,1,1,1,6,1,9,3,3,1,15.9,13.9,118.224302,380
18,18,18,168,3,1,1,1,1,6,1,9,7,3,1,10.5,8.68,73.826398,313
18,18,18,168,3,1,1,1,1,6,1,9,21,3,1,7.81,6.07,51.627447,292
18,18,18,168,3,1,1,1,1,6,1,18,1,3,1,33.5,30.4,258.562501,601
18,18,18,168,3,1,1,1,1,6,1,18,3,3,1,15.7,13.6,115.672698,377
18,18,18,168,3,1,1,1,1,6,1,18,7,3,1,10.5,8.62,73.316078,314
18,18,18,168,3,1,1,1,1,6,1,18,21,3,1,7.96,6.2,52.733142,295
18,18,18,168,3,1,1,1,1,6,2,1,1,3,1,38.6,35.8,304.491367,849
18,18,18,168,3,1,1,1,1,6,2,1,3,3,1,17.5,15.5,131.832854,448
18,18,18,168,3,1,1,1,1,6,2,1,7,3,1,11.4,9.53,81.055942,345
18,18,18,168,3,1,1,1,1,6,2,1,21,3,1,8.03,6.27,53.328516,292
18,18,18,168,3,1,1,1,1,6,2,2,1,3,1,35.3,32.3,274.722658,681
18,18,18,168,3,1,1,1,1,6,2,2,3,3,1,16.6,14.5,123.327509,397
18,18,18,168,3,1,1,1,1,6,2,2,7,3,1,10.9,9.04,76.888323,322
18,18,18,168,3,1,1,1,1,6,2,2,21,3,1,7.93,6.18,52.563035,289
18,18,18,168,3,1,1,1,1,6,2,3,1,3,1,34.1,31.1,264.516243,639
18,18,18,168,3,1,1,1,1,6,2,3,3,3,1,16.2,14.1,119.925371,392
18,18,18,168,3,1,1,1,1,6,2,3,7,3,1,10.7,8.81,74.932093,319
18,18,18,168,3,1,1,1,1,6,2,3,21,3,1,8.27,6.51,55.369799,291
18,18,18,168,3,1,1,1,1,6,2,6,1,3,1,32.6,29.4,250.057156,602
18,18,18,168,3,1,1,1,1,6,2,6,3,3,1,15.4,13.3,113.121094,379
18,18,18,168,3,1,1,1,1,6,2,6,7,3,1,10.4,8.5,72.295436,312
18,18,18,168,3,1,1,1,1,6,2,6,21,3,1,7.81,6.06,51.542393,290
18,18,18,168,3,1,1,1,1,6,2,9,1,3,1,32,28.7,244.103414,552
18,18,18,168,3,1,1,1,1,6,2,9,3,3,1,15.1,12.9,109.718956,359
18,18,18,168,3,1,1,1,1,6,2,9,7,3,1,10.3,8.41,71.529955,304
18,18,18,168,3,1,1,1,1,6,2,9,21,3,1,7.81,6.06,51.542393,290
18,18,18,168,3,1,1,1,1,6,2,18,1,3,1,32.3,28.6,243.25288,530
18,18,18,168,3,1,1,1,1,6,2,18,3,3,1,15.2,12.9,109.718956,353
18,18,18,168,3,1,1,1,1,6,2,18,7,3,1,10.4,8.48,72.125329,302
18,18,18,168,3,1,1,1,1,6,2,18,21,3,1,7.77,6.03,51.287233,290
18,18,18,168,3,1,1,1,1,6,3,1,1,3,1,37.4,34.5,293.434418,774
18,18,18,168,3,1,1,1,1,6,3,1,3,3,1,17.1,15.1,128.430716,440
18,18,18,168,3,1,1,1,1,6,3,1,7,3,1,11.2,9.3,79.099713,340
18,18,18,168,3,1,1,1,1,6,3,1,21,3,1,7.95,6.16,52.392928,297
18,18,18,168,3,1,1,1,1,6,3,2,1,3,1,34.4,31.3,266.217312,639
18,18,18,168,3,1,1,1,1,6,3,2,3,3,1,16.1,14,119.074836,392
18,18,18,168,3,1,1,1,1,6,3,2,7,3,1,10.8,8.96,76.207895,319
18,18,18,168,3,1,1,1,1,6,3,2,21,3,1,7.87,6.12,52.052714,291
18,18,18,168,3,1,1,1,1,6,3,3,1,3,1,33.3,30.2,256.861432,611
18,18,18,168,3,1,1,1,1,6,3,3,3,3,1,15.6,13.5,114.822163,378
18,18,18,168,3,1,1,1,1,6,3,3,7,3,1,10.7,8.85,75.272307,313
18,18,18,168,3,1,1,1,1,6,3,3,21,3,1,7.84,6.09,51.797554,292
18,18,18,168,3,1,1,1,1,6,3,6,1,3,1,31.7,28.3,240.701276,562
18,18,18,168,3,1,1,1,1,6,3,6,3,3,1,15.1,13,110.569491,362
18,18,18,168,3,1,1,1,1,6,3,6,7,3,1,10.6,8.67,73.741345,306
18,18,18,168,3,1,1,1,1,6,3,6,21,3,1,7.82,6.06,51.542393,291
18,18,18,168,3,1,1,1,1,6,3,9,1,3,1,31.7,28.1,239.000207,529
18,18,18,168,3,1,1,1,1,6,3,9,3,3,1,15.5,13.3,113.121094,352
18,18,18,168,3,1,1,1,1,6,3,9,7,3,1,10.3,8.4,71.444902,301
18,18,18,168,3,1,1,1,1,6,3,9,21,3,1,8,6.24,53.073356,290
18,18,18,168,3,1,1,1,1,6,3,18,1,3,1,32,27.8,236.448603,514
18,18,18,168,3,1,1,1,1,6,3,18,3,3,1,15.5,13,110.569491,347
18,18,18,168,3,1,1,1,1,6,3,18,7,3,1,10.3,8.35,71.019634,299
18,18,18,168,3,1,1,1,1,6,3,18,21,3,1,7.83,6.04,51.372286,289
18,18,18,168,3,1,1,1,1,6,6,1,1,3,1,34.8,31.8,270.469985,688
18,18,18,168,3,1,1,1,1,6,6,1,3,3,1,16.5,14.4,122.476974,408
18,18,18,168,3,1,1,1,1,6,6,1,7,3,1,10.9,8.99,76.463056,326
18,18,18,168,3,1,1,1,1,6,6,1,21,3,1,7.81,6.07,51.627447,294
18,18,18,168,3,1,1,1,1,6,6,2,1,3,1,32.7,29.5,250.90769,602
18,18,18,168,3,1,1,1,1,6,6,2,3,3,1,15.3,13.2,112.27056,379
18,18,18,168,3,1,1,1,1,6,6,2,7,3,1,10.4,8.5,72.295436,312
18,18,18,168,3,1,1,1,1,6,6,2,21,3,1,7.8,6.04,51.372286,290
18,18,18,168,3,1,1,1,1,6,6,3,1,3,1,32,28.6,243.25288,562
18,18,18,168,3,1,1,1,1,6,6,3,3,3,1,15.1,12.9,109.718956,362
18,18,18,168,3,1,1,1,1,6,6,3,7,3,1,10.5,8.59,73.060917,306
18,18,18,168,3,1,1,1,1,6,6,3,21,3,1,7.79,6.03,51.287233,291
18,18,18,168,3,1,1,1,1,6,6,6,1,3,1,31.5,27.6,234.747534,526
18,18,18,168,3,1,1,1,1,6,6,6,3,3,1,15.3,12.9,109.718956,351
18,18,18,168,3,1,1,1,1,6,6,6,7,3,1,10.3,8.37,71.189741,301
18,18,18,168,3,1,1,1,1,6,6,6,21,3,1,7.77,6.02,51.20218,290
18,18,18,168,3,1,1,1,1,6,6,9,1,3,1,31.4,27.2,231.345396,506
18,18,18,168,3,1,1,1,1,6,6,9,3,3,1,15.2,12.7,108.017887,344
18,18,18,168,3,1,1,1,1,6,6,9,7,3,1,10.3,8.32,70.764474,298
18,18,18,168,3,1,1,1,1,6,6,9,21,3,1,7.98,6.2,52.733142,289
18,18,18,168,3,1,1,1,1,6,6,18,1,3,1,34.7,29.6,251.758225,496
18,18,18,168,3,1,1,1,1,6,6,18,3,3,1,15.5,12.7,108.017887,341
18,18,18,168,3,1,1,1,1,6,6,18,7,3,1,10.5,8.36,71.104688,297
18,18,18,168,3,1,1,1,1,6,6,18,21,3,1,7.83,6,51.032073,288
18,18,18,168,3,1,1,1,1,6,9,1,1,3,1,34.1,31.1,264.516243,622
18,18,18,168,3,1,1,1,1,6,9,1,3,3,1,16,14,119.074836,380
18,18,18,168,3,1,1,1,1,6,9,1,7,3,1,10.7,8.82,75.017147,313
18,18,18,168,3,1,1,1,1,6,9,1,21,3,1,7.78,6.03,51.287233,292
18,18,18,168,3,1,1,1,1,6,9,2,1,3,1,32.5,29.2,248.356087,551
18,18,18,168,3,1,1,1,1,6,9,2,3,3,1,15.2,13,110.569491,359
18,18,18,168,3,1,1,1,1,6,9,2,7,3,1,10.8,8.91,75.782628,304
18,18,18,168,3,1,1,1,1,6,9,2,21,3,1,7.77,6.01,51.117126,290
18,18,18,168,3,1,1,1,1,6,9,3,1,3,1,31.9,28.3,240.701276,529
18,18,18,168,3,1,1,1,1,6,9,3,3,3,1,15.1,12.9,109.718956,352
18,18,18,168,3,1,1,1,1,6,9,3,7,3,1,10.4,8.45,71.870169,301
18,18,18,168,3,1,1,1,1,6,9,3,21,3,1,7.76,6.01,51.117126,290
18,18,18,168,3,1,1,1,1,6,9,6,1,3,1,31.7,27.5,233.897,506
18,18,18,168,3,1,1,1,1,6,9,6,3,3,1,15.4,12.9,109.718956,344
18,18,18,168,3,1,1,1,1,6,9,6,7,3,1,10.3,8.33,70.849528,298
18,18,18,168,3,1,1,1,1,6,9,6,21,3,1,7.89,6,51.032073,289
18,18,18,168,3,1,1,1,1,6,9,9,1,3,1,32.2,27.5,233.897,497
18,18,18,168,3,1,1,1,1,6,9,9,3,3,1,15.4,12.7,108.017887,341
18,18,18,168,3,1,1,1,1,6,9,9,7,3,1,10.4,8.31,70.679421,297
18,18,18,168,3,1,1,1,1,6,9,9,21,3,1,8.07,6.23,52.988302,288
18,18,18,168,3,1,1,1,1,6,9,18,1,3,1,33.2,27.2,231.345396,488
18,18,18,168,3,1,1,1,1,6,9,18,3,3,1,15.8,12.7,108.017887,338
18,18,18,168,3,1,1,1,1,6,9,18,7,3,1,10.6,8.31,70.679421,296
18,18,18,168,3,1,1,1,1,6,9,18,21,3,1,7.91,6.03,51.287233,288
18,18,18,168,3,1,1,1,1,6,18,1,1,3,1,33.6,30.5,259.413036,601
18,18,18,168,3,1,1,1,1,6,18,1,3,3,1,15.7,13.6,115.672698,377
18,18,18,168,3,1,1,1,1,6,18,1,7,3,1,10.4,8.56,72.805757,314
18,18,18,168,3,1,1,1,1,6,18,1,21,3,1,7.75,6.01,51.117126,295
18,18,18,168,3,1,1,1,1,6,18,2,1,3,1,32,28.4,241.55181,530
18,18,18,168,3,1,1,1,1,6,18,2,3,3,1,15.7,13.4,113.971629,353
18,18,18,168,3,1,1,1,1,6,18,2,7,3,1,10.5,8.56,72.805757,302
18,18,18,168,3,1,1,1,1,6,18,2,21,3,1,7.74,5.98,50.861966,290
18,18,18,168,3,1,1,1,1,6,18,3,1,3,1,31.9,27.8,236.448603,514
18,18,18,168,3,1,1,1,1,6,18,3,3,3,1,15.5,12.9,109.718956,347
18,18,18,168,3,1,1,1,1,6,18,3,7,3,1,10.4,8.42,71.615009,299
18,18,18,168,3,1,1,1,1,6,18,3,21,3,1,7.78,6.01,51.117126,289
18,18,18,168,3,1,1,1,1,6,18,6,1,3,1,32.3,27.2,231.345396,496
18,18,18,168,3,1,1,1,1,6,18,6,3,3,1,15.4,12.6,107.167353,341
18,18,18,168,3,1,1,1,1,6,18,6,7,3,1,10.4,8.29,70.509314,297
18,18,18,168,3,1,1,1,1,6,18,6,21,3,1,7.8,5.96,50.691859,288
18,18,18,168,3,1,1,1,1,6,18,9,1,3,1,33.3,27.2,231.345396,488
18,18,18,168,3,1,1,1,1,6,18,9,3,3,1,15.8,12.7,108.017887,338
18,18,18,168,3,1,1,1,1,6,18,9,7,3,1,10.6,8.3,70.594367,296
18,18,18,168,3,1,1,1,1,6,18,9,21,3,1,7.99,6.11,51.967661,288
18,18,18,168,3,1,1,1,1,6,18,18,1,3,1,35.8,27.5,233.897,484
18,18,18,168,3,1,1,1,1,6,18,18,3,3,1,16.8,12.9,109.718956,337
18,18,18,168,3,1,1,1,1,6,18,18,7,3,1,10.9,8.28,70.42426,295
18,18,18,168,3,1,1,1,1,6,18,18,21,3,1,8.12,6.14,52.222821,288
18,18,18,168,3,1,1,1,1,9,1,1,1,3,1,41,38.3,325.75473,1030
18,18,18,168,3,1,1,1,1,9,1,1,3,3,1,18.5,16.5,140.3382,534
18,18,18,168,3,1,1,1,1,9,1,1,7,3,1,11.7,9.85,83.777653,380
18,18,18,168,3,1,1,1,1,9,1,1,21,3,1,8.21,6.47,55.029585,309
18,18,18,168,3,1,1,1,1,9,1,2,1,3,1,37.1,34.3,291.733349,808
18,18,18,168,3,1,1,1,1,9,1,2,3,3,1,16.9,14.9,126.729647,451
18,18,18,168,3,1,1,1,1,9,1,2,7,3,1,11.6,9.7,82.501851,345
18,18,18,168,3,1,1,1,1,9,1,2,21,3,1,8.02,6.27,53.328516,297
18,18,18,168,3,1,1,1,1,9,1,3,1,3,1,36.6,33.7,286.630141,696
18,18,18,168,3,1,1,1,1,9,1,3,3,3,1,17.3,15.3,130.131785,405
18,18,18,168,3,1,1,1,1,9,1,3,7,3,1,11.3,9.43,80.205407,325
18,18,18,168,3,1,1,1,1,9,1,3,21,3,1,7.94,6.21,52.818195,292
18,18,18,168,3,1,1,1,1,9,1,6,1,3,1,33.7,30.8,261.96464,622
18,18,18,168,3,1,1,1,1,9,1,6,3,3,1,15.7,13.6,115.672698,380
18,18,18,168,3,1,1,1,1,9,1,6,7,3,1,10.9,9.01,76.633162,313
18,18,18,168,3,1,1,1,1,9,1,6,21,3,1,7.81,6.07,51.627447,292
18,18,18,168,3,1,1,1,1,9,1,9,1,3,1,33.4,30.3,257.711967,625
18,18,18,168,3,1,1,1,1,9,1,9,3,3,1,15.9,13.7,116.523233,383
18,18,18,168,3,1,1,1,1,9,1,9,7,3,1,10.7,8.79,74.761986,315
18,18,18,168,3,1,1,1,1,9,1,9,21,3,1,7.83,6.08,51.7125,293
18,18,18,168,3,1,1,1,1,9,1,18,1,3,1,33.5,30.2,256.861432,601
18,18,18,168,3,1,1,1,1,9,1,18,3,3,1,15.7,13.5,114.822163,376
18,18,18,168,3,1,1,1,1,9,1,18,7,3,1,10.4,8.53,72.550597,311
18,18,18,168,3,1,1,1,1,9,1,18,21,3,1,7.99,6.22,52.903249,294
18,18,18,168,3,1,1,1,1,9,2,1,1,3,1,37.6,34.8,295.986021,808
18,18,18,168,3,1,1,1,1,9,2,1,3,3,1,17.3,15.2,129.281251,451
18,18,18,168,3,1,1,1,1,9,2,1,7,3,1,11.4,9.55,81.226049,345
18,18,18,168,3,1,1,1,1,9,2,1,21,3,1,8.04,6.29,53.498623,296
18,18,18,168,3,1,1,1,1,9,2,2,1,3,1,34.4,31.4,267.067847,666
18,18,18,168,3,1,1,1,1,9,2,2,3,3,1,16.3,14.2,120.775905,401
18,18,18,168,3,1,1,1,1,9,2,2,7,3,1,10.8,8.91,75.782628,323
18,18,18,168,3,1,1,1,1,9,2,2,21,3,1,7.93,6.19,52.648088,294
18,18,18,168,3,1,1,1,1,9,2,3,1,3,1,33.2,30.1,256.010898,601
18,18,18,168,3,1,1,1,1,9,2,3,3,3,1,15.8,13.7,116.523233,375
18,18,18,168,3,1,1,1,1,9,2,3,7,3,1,10.5,8.61,73.231024,312
18,18,18,168,3,1,1,1,1,9,2,3,21,3,1,8.18,6.29,53.498623,292
18,18,18,168,3,1,1,1,1,9,2,6,1,3,1,32.1,28.7,244.103414,551
18,18,18,168,3,1,1,1,1,9,2,6,3,3,1,15.2,13.1,111.420025,359
18,18,18,168,3,1,1,1,1,9,2,6,7,3,1,10.3,8.41,71.529955,304
18,18,18,168,3,1,1,1,1,9,2,6,21,3,1,8,6.23,52.988302,290
18,18,18,168,3,1,1,1,1,9,2,9,1,3,1,32.9,29.3,249.206621,567
18,18,18,168,3,1,1,1,1,9,2,9,3,3,1,15.3,13,110.569491,366
18,18,18,168,3,1,1,1,1,9,2,9,7,3,1,10.3,8.39,71.359848,306
18,18,18,168,3,1,1,1,1,9,2,9,21,3,1,7.79,6.05,51.45734,293
18,18,18,168,3,1,1,1,1,9,2,18,1,3,1,32.5,28.5,242.402345,549
18,18,18,168,3,1,1,1,1,9,2,18,3,3,1,15.4,12.9,109.718956,361
18,18,18,168,3,1,1,1,1,9,2,18,7,3,1,10.4,8.39,71.359848,303
18,18,18,168,3,1,1,1,1,9,2,18,21,3,1,7.82,6.05,51.45734,292
18,18,18,168,3,1,1,1,1,9,3,1,1,3,1,36.2,33.3,283.228003,696
18,18,18,168,3,1,1,1,1,9,3,1,3,3,1,16.7,14.6,124.178043,405
18,18,18,168,3,1,1,1,1,9,3,1,7,3,1,11,9.05,76.973376,325
18,18,18,168,3,1,1,1,1,9,3,1,21,3,1,7.88,6.15,52.307874,292
18,18,18,168,3,1,1,1,1,9,3,2,1,3,1,32.9,29.9,254.309829,601
18,18,18,168,3,1,1,1,1,9,3,2,3,3,1,15.6,13.5,114.822163,375
18,18,18,168,3,1,1,1,1,9,3,2,7,3,1,10.5,8.64,73.486185,312
18,18,18,168,3,1,1,1,1,9,3,2,21,3,1,7.81,6.05,51.45734,292
18,18,18,168,3,1,1,1,1,9,3,3,1,3,1,32.3,29,246.655018,558
18,18,18,168,3,1,1,1,1,9,3,3,3,3,1,15.2,13,110.569491,363
18,18,18,168,3,1,1,1,1,9,3,3,7,3,1,10.5,8.61,73.231024,306
18,18,18,168,3,1,1,1,1,9,3,3,21,3,1,7.8,6.04,51.372286,291
18,18,18,168,3,1,1,1,1,9,3,6,1,3,1,31.8,28.2,239.850741,529
18,18,18,168,3,1,1,1,1,9,3,6,3,3,1,15.2,13,110.569491,352
18,18,18,168,3,1,1,1,1,9,3,6,7,3,1,10.3,8.39,71.359848,301
18,18,18,168,3,1,1,1,1,9,3,6,21,3,1,8.58,6.75,57.411082,290
18,18,18,168,3,1,1,1,1,9,3,9,1,3,1,32.2,28.3,240.701276,529
18,18,18,168,3,1,1,1,1,9,3,9,3,3,1,15.4,13.1,111.420025,354
18,18,18,168,3,1,1,1,1,9,3,9,7,3,1,10.3,8.33,70.849528,301
18,18,18,168,3,1,1,1,1,9,3,9,21,3,1,8.27,6.47,55.029585,291
18,18,18,168,3,1,1,1,1,9,3,18,1,3,1,35.3,30.8,261.96464,517
18,18,18,168,3,1,1,1,1,9,3,18,3,3,1,15.4,12.8,108.868422,347
18,18,18,168,3,1,1,1,1,9,3,18,7,3,1,10.4,8.34,70.934581,299
18,18,18,168,3,1,1,1,1,9,3,18,21,3,1,8.06,6.27,53.328516,289
18,18,18,168,3,1,1,1,1,9,6,1,1,3,1,34,31,263.665709,622
18,18,18,168,3,1,1,1,1,9,6,1,3,3,1,16.1,14,119.074836,380
18,18,18,168,3,1,1,1,1,9,6,1,7,3,1,10.5,8.62,73.316078,313
18,18,18,168,3,1,1,1,1,9,6,1,21,3,1,7.94,6.18,52.563035,292
18,18,18,168,3,1,1,1,1,9,6,2,1,3,1,32,28.6,243.25288,552
18,18,18,168,3,1,1,1,1,9,6,2,3,3,1,15.2,13,110.569491,359
18,18,18,168,3,1,1,1,1,9,6,2,7,3,1,10.3,8.4,71.444902,304
18,18,18,168,3,1,1,1,1,9,6,2,21,3,1,7.76,6,51.032073,290
18,18,18,168,3,1,1,1,1,9,6,3,1,3,1,32.1,28.4,241.55181,529
18,18,18,168,3,1,1,1,1,9,6,3,3,3,1,15.1,12.9,109.718956,352
18,18,18,168,3,1,1,1,1,9,6,3,7,3,1,10.7,8.63,73.401131,301
18,18,18,168,3,1,1,1,1,9,6,3,21,3,1,7.78,6,51.032073,290
18,18,18,168,3,1,1,1,1,9,6,6,1,3,1,31.9,27.7,235.598069,506
18,18,18,168,3,1,1,1,1,9,6,6,3,3,1,15.2,12.7,108.017887,344
18,18,18,168,3,1,1,1,1,9,6,6,7,3,1,10.8,8.81,74.932093,298
18,18,18,168,3,1,1,1,1,9,6,6,21,3,1,7.79,5.99,50.947019,289
18,18,18,168,3,1,1,1,1,9,6,9,1,3,1,32.1,27.5,233.897,497
18,18,18,168,3,1,1,1,1,9,6,9,3,3,1,15.4,12.7,108.017887,341
18,18,18,168,3,1,1,1,1,9,6,9,7,3,1,10.4,8.33,70.849528,297
18,18,18,168,3,1,1,1,1,9,6,9,21,3,1,7.79,6.01,51.117126,288
18,18,18,168,3,1,1,1,1,9,6,18,1,3,1,36.1,30.1,256.010898,488
18,18,18,168,3,1,1,1,1,9,6,18,3,3,1,15.9,12.7,108.017887,338
18,18,18,168,3,1,1,1,1,9,6,18,7,3,1,10.9,8.65,73.571238,296
18,18,18,168,3,1,1,1,1,9,6,18,21,3,1,7.85,6,51.032073,288
18,18,18,168,3,1,1,1,1,9,9,1,1,3,1,33.7,30.6,260.26357,625
18,18,18,168,3,1,1,1,1,9,9,1,3,3,1,15.9,13.8,117.373767,383
18,18,18,168,3,1,1,1,1,9,9,1,7,3,1,10.4,8.57,72.89081,315
18,18,18,168,3,1,1,1,1,9,9,1,21,3,1,8.32,6.53,55.539906,293
18,18,18,168,3,1,1,1,1,9,9,2,1,3,1,32.2,28.6,243.25288,567
18,18,18,168,3,1,1,1,1,9,9,2,3,3,1,16.2,13.9,118.224302,366
18,18,18,168,3,1,1,1,1,9,9,2,7,3,1,10.4,8.51,72.38049,306
18,18,18,168,3,1,1,1,1,9,9,2,21,3,1,8.02,6.22,52.903249,293
18,18,18,168,3,1,1,1,1,9,9,3,1,3,1,32,28.2,239.850741,529
18,18,18,168,3,1,1,1,1,9,9,3,3,3,1,15.3,12.9,109.718956,354
18,18,18,168,3,1,1,1,1,9,9,3,7,3,1,10.3,8.31,70.679421,301
18,18,18,168,3,1,1,1,1,9,9,3,21,3,1,7.73,5.96,50.691859,291
18,18,18,168,3,1,1,1,1,9,9,6,1,3,1,32.7,27.7,235.598069,497
18,18,18,168,3,1,1,1,1,9,9,6,3,3,1,15.2,12.6,107.167353,341
18,18,18,168,3,1,1,1,1,9,9,6,7,3,1,10.6,8.5,72.295436,297
18,18,18,168,3,1,1,1,1,9,9,6,21,3,1,7.76,5.98,50.861966,288
18,18,18,168,3,1,1,1,1,9,9,9,1,3,1,32.8,27.4,233.046465,493
18,18,18,168,3,1,1,1,1,9,9,9,3,3,1,15.5,12.6,107.167353,340
18,18,18,168,3,1,1,1,1,9,9,9,7,3,1,10.8,8.61,73.231024,296
18,18,18,168,3,1,1,1,1,9,9,9,21,3,1,7.81,5.99,50.947019,288
18,18,18,168,3,1,1,1,1,9,9,18,1,3,1,36.5,29.1,247.505552,488
